RespondentID,"In your own words, what would you call the part of the country you live in now?",Personally identification as a Midwesterner?,Illinois in MW?,Indiana in MW?,Iowa in MW?,Kansas in MW?,Michigan in MW?,Minnesota in MW?,Missouri in MW?,Nebraska in MW?,North Dakota in MW?,Ohio in MW?,South Dakota in MW?,Wisconsin in MW?,Arkansas in MW?,Colorado in MW?,Kentucky in MW?,Oklahoma in MW?,Pennsylvania in MW?,West Virginia in MW?,Montana in MW?,Wyoming in MW?,ZIP Code,Gender,Age,Household Income,Education,Location (Census Region)
3123877868,Pacific Northwest,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,97302,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,Pacific
3122155716,Sf,Not at all,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,95014,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,Pacific
3122878021,Western United Sates,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,95819,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3123466429,"I live on an island in the Pacific Ocean.  Pacific.  Way, way west.   Tropical.",Some,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,96744,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3122806967,Pacific Northwest,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,97201,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3122555275,PNW,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,98070,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3121910376,California,Not at all,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,94949,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3122164693,The West,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,92021,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3121787580,Pacific Northwest,Not much,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,98058,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3122981603,West Coast,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,90250,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3122102409,west coast,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,90020,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3122322591,Central Valley of California,Some,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,95340,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3122450525,"Pacific Northwest, Cascadia",Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,98225,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3121743145,Pacific Northwest,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,98052,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3124961277,Pacific Northwest,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,98272,Male,18-29,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3124882685,Alaska,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,99801,Male,18-29,"$25,000 - $49,999",Associate or bachelor degree,Pacific
3123087959,Pacific Northwest,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,99016,Female,> 60,"$0 - $24,999",Associate or bachelor degree,Pacific
3122495646,Pacific North West,Not at all,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,94580,Male,> 60,"$0 - $24,999",Associate or bachelor degree,Pacific
3122009989,Beautiful,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,90505,Male,30-44,"$0 - $24,999",Associate or bachelor degree,Pacific
3122115928,The Bay Area,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,94708,Female,18-29,"$0 - $24,999",Associate or bachelor degree,Pacific
3121958971,Northern California,Not at all,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,95219,Male,45-60,,Associate or bachelor degree,Pacific
3122717494,Pacific Northwest,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,98115,Male,30-44,,Associate or bachelor degree,Pacific
3120768002,california,Not at all,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,94553,Female,> 60,"$150,000+",Some college,Pacific
3123095886,West,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,93292,Female,> 60,"$150,000+",Some college,Pacific
3122966446,West,A lot,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,91792,Female,> 60,"$150,000+",Some college,Pacific
3122504167,Pacific NW,Some,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,98021,Male,> 60,"$150,000+",Some college,Pacific
3121989143,Sunny California,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,91350,Female,45-60,"$150,000+",Some college,Pacific
3120913680,Pacific Northwest,Not at all,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,98290,Female,45-60,"$150,000+",Some college,Pacific
3122142922,west coast,Not much,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,92708,Female,45-60,"$150,000+",Some college,Pacific
3122495988,west coast,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,95116,Female,45-60,"$150,000+",Some college,Pacific
3124326492,PACIFIC NORTH WEST,Not at all,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,98908,Male,45-60,"$150,000+",Some college,Pacific
3123329497,Southern California,Not at all,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,92026,Female,45-60,"$150,000+",Some college,Pacific
3123239400,The best evn climate. Not to hot or not to cold.,Not at all,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,98296,Male,45-60,"$150,000+",Some college,Pacific
3122997240,Sunny Southern California,Not at all,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,90242,Female,45-60,"$150,000+",Some college,Pacific
3124010684,North west,Some,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,97306,Male,45-60,"$150,000+",Some college,Pacific
3124561096,Southern California,Not at all,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,93001,Male,30-44,"$150,000+",Some college,Pacific
3122966680,Pacific Northwest,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,97801,Female,30-44,"$150,000+",Some college,Pacific
3122873965,Pacific Northwest,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,97702,Male,30-44,"$150,000+",Some college,Pacific
3122603659,Southern California,Not at all,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,91750,Male,30-44,"$150,000+",Some college,Pacific
3121033626,Bay Area,A lot,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,94544,Male,30-44,"$150,000+",Some college,Pacific
3120973626,California,Not at all,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,94531,Female,18-29,"$150,000+",Some college,Pacific
3120966719,Pacific Northwest,Not at all,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,97211,Female,18-29,"$150,000+",Some college,Pacific
3120898362,The West Coast,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,94613,Female,18-29,"$150,000+",Some college,Pacific
3122152103,Pacific Northwest,Not much,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,97140,Female,18-29,"$150,000+",Some college,Pacific
3123272161,Northern California,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,95616,Female,18-29,"$150,000+",Some college,Pacific
3123202294,west coast,Not at all,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,95695,Male,18-29,"$150,000+",Some college,Pacific
3122186931,North West,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,98119,Male,18-29,"$150,000+",Some college,Pacific
3120704873,Practically perfect,Not much,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,94597,Female,> 60,"$100,000 - $149,999",Some college,Pacific
3122873192,Southern California,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,92683,Male,> 60,"$100,000 - $149,999",Some college,Pacific
3122530862,west coast,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,93063,Female,45-60,"$100,000 - $149,999",Some college,Pacific
3122274530,"The greatest part of the country. Always something to do. The climate is just right, alm,ost always. Four definite but fairly mild seasons compared to the rest of the country.",Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,95709,Female,45-60,"$100,000 - $149,999",Some college,Pacific
3121852446,west coast,Not at all,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,95758,Female,45-60,"$100,000 - $149,999",Some college,Pacific
3121569431,Wet but beautiful when the sun comes out,Not at all,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,98226,Female,45-60,"$100,000 - $149,999",Some college,Pacific
3122691658,West,Not at all,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,95426,Male,45-60,"$100,000 - $149,999",Some college,Pacific
3122565409,Pacific Northwest,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,98501,Male,45-60,"$100,000 - $149,999",Some college,Pacific
3121953121,Southern California,Not at all,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,92024,Female,30-44,"$100,000 - $149,999",Some college,Pacific
3121791742,SoCal,Not much,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,92223,Female,30-44,"$100,000 - $149,999",Some college,Pacific
3122630319,Northwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,98042,Female,30-44,"$100,000 - $149,999",Some college,Pacific
3121838879,West,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,94550,Female,30-44,"$100,000 - $149,999",Some college,Pacific
3125037373,Pacific Northwest,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,97756,Male,30-44,"$100,000 - $149,999",Some college,Pacific
3123292104,Southwest,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,90713,Male,18-29,"$100,000 - $149,999",Some college,Pacific
3122994194,Alaska,Not at all,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,99517,Male,18-29,"$100,000 - $149,999",Some college,Pacific
3122532858,Pacific Northwest,Not at all,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,98248,Male,18-29,"$100,000 - $149,999",Some college,Pacific
3122637458,west,A lot,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,95758,Male,18-29,"$100,000 - $149,999",Some college,Pacific
3122813482,"""America"" ---  West Coast",Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,95822,Female,> 60,"$50,000 - $99,999",Some college,Pacific
3120918737,California foothills,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,95634,Female,> 60,"$50,000 - $99,999",Some college,Pacific
3124079296,mountains south west,Not at all,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,92036,Male,> 60,"$50,000 - $99,999",Some college,Pacific
3123676150,southwestern pacific,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,92117,Male,> 60,"$50,000 - $99,999",Some college,Pacific
3123165201,Northwest country,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,97754,Female,> 60,"$50,000 - $99,999",Some college,Pacific
3122763426,"Sunny, southern Ca.",Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,93831,Male,> 60,"$50,000 - $99,999",Some college,Pacific
3120762559,West Coast,Not at all,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,93940,Male,45-60,"$50,000 - $99,999",Some college,Pacific
3124295383,West Coast.  Left Wing radicals that have no clue of life and trying to mess up everything,Not much,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,94806,Male,45-60,"$50,000 - $99,999",Some college,Pacific
3122883568,USA,Not at all,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,92618,Female,30-44,"$50,000 - $99,999",Some college,Pacific
3122872503,Pacific Northwest,A lot,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,97216,Female,30-44,"$50,000 - $99,999",Some college,Pacific
3124996365,I live on the west coast.,Not at all,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,97206,Male,30-44,"$50,000 - $99,999",Some college,Pacific
3123273405,Central California,Not much,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,93455,Male,30-44,"$50,000 - $99,999",Some college,Pacific
3122276999,WestCoast,Some,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,90601,Male,30-44,"$50,000 - $99,999",Some college,Pacific
3121852779,west,Some,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,97501,Male,30-44,"$50,000 - $99,999",Some college,Pacific
3123400932,Hawaii,A lot,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,96734,Female,18-29,"$50,000 - $99,999",Some college,Pacific
3122359351,pacific west,Not at all,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,91722,Female,> 60,"$25,000 - $49,999",Some college,Pacific
3120890774,Southern California,Not at all,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,92083,Female,> 60,"$25,000 - $49,999",Some college,Pacific
3123177166,Northwest,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,97202,Female,> 60,"$25,000 - $49,999",Some college,Pacific
3120957115,Pacific Coast  South West United States,Not much,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,91040,Female,45-60,"$25,000 - $49,999",Some college,Pacific
3123301875,the west,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,95207,Male,45-60,"$25,000 - $49,999",Some college,Pacific
3122998416,north east,Not at all,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,95641,Male,45-60,"$25,000 - $49,999",Some college,Pacific
3122276573,North America,Not at all,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,90018,Female,30-44,"$25,000 - $49,999",Some college,Pacific
3122165010,Pacific Northwest,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,98663,Female,30-44,"$25,000 - $49,999",Some college,Pacific
3121755471,SOUTHERN CALIFORNIA,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,92887,Female,30-44,"$25,000 - $49,999",Some college,Pacific
3123022313,Pacific Coast,A lot,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,91942,Female,30-44,"$25,000 - $49,999",Some college,Pacific
3123331916,an island,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,96818,Male,30-44,"$25,000 - $49,999",Some college,Pacific
3122050623,North west,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,97223,Male,30-44,"$25,000 - $49,999",Some college,Pacific
3121960736,The west coast,Not at all,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,93422,Female,18-29,"$25,000 - $49,999",Some college,Pacific
3122182877,The beautiful Northwest of the United States.,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,97402,Female,> 60,"$0 - $24,999",Some college,Pacific
3120878397,Pacific Coast,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,92706,Female,30-44,"$0 - $24,999",Some college,Pacific
3121755025,Western part of U.S.,Some,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,91356,Female,30-44,"$0 - $24,999",Some college,Pacific
3123291568,Pacific Northwest,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,97330,Female,30-44,"$0 - $24,999",Some college,Pacific
3123138325,Land of Opportunity,Not at all,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,92126,Female,30-44,"$0 - $24,999",Some college,Pacific
3120974257,CA,Some,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,96161,Female,18-29,"$0 - $24,999",Some college,Pacific
3123204648,West coast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,92104,Male,18-29,"$0 - $24,999",Some college,Pacific
3122906268,Big Lake,Some,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,55455,Male,18-29,"$0 - $24,999",Some college,Pacific
3122545722,Western USA,Not at all,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,95370,Female,45-60,,Some college,Pacific
3122648591,coastal,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,95608,Female,45-60,"$150,000+",High school degree,Pacific
3121310207,Pacific northwest,Not much,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,98031,Female,> 60,"$100,000 - $149,999",High school degree,Pacific
3124040332,Pleasant,Some,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,92020,Male,45-60,"$50,000 - $99,999",High school degree,Pacific
3123249711,North west,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,95521,Female,30-44,"$50,000 - $99,999",High school degree,Pacific
3121207505,Pacific Northwest.,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,97301,Female,18-29,"$50,000 - $99,999",High school degree,Pacific
3122050015,Heaven,Not much,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,98524,Male,> 60,"$25,000 - $49,999",High school degree,Pacific
3124078186,Southern clifornia,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,92324,Male,45-60,"$25,000 - $49,999",High school degree,Pacific
3121736861,The North West,Not at all,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,98632,Male,45-60,"$25,000 - $49,999",High school degree,Pacific
3123211149,"Mojave Desert, California",Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,93534,Female,30-44,"$25,000 - $49,999",High school degree,Pacific
3123357918,Bad,Not at all,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,95023,Male,45-60,"$0 - $24,999",High school degree,Pacific
3123251678,CA,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,91001,Male,30-44,"$0 - $24,999",High school degree,Pacific
3125197936,The northeastern part of the southern half of the North West,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,97862,Male,18-29,"$0 - $24,999",High school degree,Pacific
3121528697,California,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,94121,Female,> 60,"$150,000+",Less than high school degree,Pacific
3122728236,West coast,Not at all,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,93436,Male,18-29,"$50,000 - $99,999",Less than high school degree,Pacific
3120684663,southern california,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,91950,Male,45-60,"$0 - $24,999",Less than high school degree,Pacific
3122885136,Western,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,95132,Male,30-44,"$0 - $24,999",Less than high school degree,Pacific
3122293741,West Coast,Not at all,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,93454,Male,45-60,,,Pacific
3122855257,Colorado mountains,A lot,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,80447,Female,> 60,"$150,000+",Graduate degree,Mountain
3122298144,Mid eastern coastal,A lot,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,22578,Female,> 60,"$150,000+",Graduate degree,Mountain
3122855525,Rocky Mountain Region,Not at all,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,80013,Male,> 60,"$150,000+",Graduate degree,Mountain
3122167313,Southwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,87144,Male,> 60,"$150,000+",Graduate degree,Mountain
3122086415,Rocky Mountain Region,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,80223,Female,45-60,"$150,000+",Graduate degree,Mountain
3122499881,southwest,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,85253,Female,45-60,"$150,000+",Graduate degree,Mountain
3123190671,West,A lot,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,82009,Male,45-60,"$150,000+",Graduate degree,Mountain
3122752845,West,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,82718,Male,45-60,"$150,000+",Graduate degree,Mountain
3122194555,West,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,85042,Female,30-44,"$150,000+",Graduate degree,Mountain
3121647135,Southwest,Not at all,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,87505,Female,30-44,"$150,000+",Graduate degree,Mountain
3120711540,The Wild West,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,80513,Female,30-44,"$150,000+",Graduate degree,Mountain
3122636680,A community with a Bird Sanctuary that is on the outskirts of Denver.,A lot,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,80033,Female,30-44,"$150,000+",Graduate degree,Mountain
3122957748,arizona,Not at all,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,85050,Male,30-44,"$150,000+",Graduate degree,Mountain
3125198786,Rocky Mountains,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,80301,Male,18-29,"$150,000+",Graduate degree,Mountain
